calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,100,250,T,367,2678,1083
R,100,250,T,371,2846,1083
R,100,250,T,375,2846,1083
R,100,250,T,379,2481,1083
R,100,250,T,383,2481,1083
R,100,250,T,387,2014,1083
R,100,250,T,391,2014,1083
R,100,250,T,396,2454,1083
R,100,250,T,400,2454,1083
R,100,250,T,404,40060,1083
R,100,250,T,408,40060,1083
R,100,250,T,412,59583,1083
R,100,250,T,416,59583,1083
R,100,250,T,420,51113,1083
R,100,250,T,424,51113,1083
R,100,250,T,428,42353,1083
R,100,250,T,432,42353,1083
R,100,250,T,436,33316,1083
R,100,250,T,440,33316,1083
R,100,250,T,444,26525,1083
R,100,250,T,448,26525,1083
R,100,250,T,452,23965,1083
R,100,250,T,456,23965,1083
R,100,250,T,460,16322,1083
R,100,250,T,464,16322,1083
R,100,250,T,468,17465,1083
R,100,250,T,472,17465,1083
R,100,250,T,476,15416,1083
R,100,250,T,480,15416,1083
R,100,250,T,484,10273,1083
R,100,250,T,488,10273,1083
R,100,250,T,492,8001,1083
R,100,250,T,496,6368,1083
R,100,250,T,500,6368,1083
R,100,250,T,504,6421,1083
R,100,250,T,508,6421,1083
R,100,250,T,512,7029,1083
R,100,250,T,516,7029,1083
R,100,250,T,521,4899,1083
R,100,250,T,525,4899,1083
R,100,250,T,529,5103,1083
R,100,250,T,533,5103,1083
R,100,250,T,537,3905,1083
R,100,250,T,541,3905,1083
R,100,250,T,545,3029,1083
R,100,250,T,549,3029,1083
R,100,250,T,553,3136,1083
R,100,250,T,557,3136,1083
R,100,250,T,561,2677,1083
R,100,250,T,565,2677,1083
R,100,250,T,569,2427,1083
R,100,250,T,573,2427,1083
R,100,250,T,577,3097,1083
R,100,250,T,581,3097,1083
R,100,250,T,585,2829,1083
R,100,250,T,589,2829,1083
R,100,250,T,593,2491,1083
R,100,250,T,597,2491,1083
    strike=100% energy=8762216
R,110,250,S,4,1024,1060
R,110,250,S,8,948,1060
R,110,250,S,12,948,1060
R,110,250,S,16,5158,1060
R,110,250,S,20,5158,1060
R,110,250,S,24,7833,1060
R,110,250,S,28,7833,1060
R,110,250,S,32,6235,1060
R,110,250,S,36,6235,1060
R,110,250,S,40,5343,1060
R,110,250,S,44,5343,1060
R,110,250,S,48,4862,1060
R,110,250,S,52,4862,1060
R,110,250,S,56,3714,1060
R,110,250,S,60,3714,1060
R,110,250,S,64,2701,1060
R,110,250,S,68,2701,1060
R,110,250,S,72,3078,1060
R,110,250,S,76,3078,1060
R,110,250,S,80,2497,1060
R,110,250,S,84,2497,1060
R,110,250,S,88,2068,1060
R,110,250,S,92,2068,1060
R,110,250,S,96,2301,1060
R,110,250,S,100,2301,1060
R,110,250,S,104,2867,1060
